FIPS	Age-Adjusted Incidence Rate	Value (Dollars)	Avg Daily Sunlight (KJ/m²)	neighbor_ave_incedence	neighbor_min_incedence	neighbor_max_incedence	UV_ Wh/m²	neighbor_ave_uv	neighbor_min_uv	neighbor_max_uv
55089	25.9	93461	15171.09	21.0571428571429	14.5	26.1	3865.5	3847.09428571429	3783.09	3882.06
55093	21.5	77871	14155.46	18.2666666666667	15	21.5	3829.4	3815.34666666667	3797.14	3829.4
55095	15.6	61404	14096.01	18.1	15	23.5	3798.61	3796.24	3769.71	3819.5
55097	21.4	66709	14246.49	23.5285714285714	21.4	24.9	3812.83	3814.01142857143	3772.03	3854.23
55101	18	68728	14935.66	20.3857142857143	14.5	26.3	3881.1	3861.08428571429	3808.06	3888.43
55103	13.8	56013	14149.71	18.7333333333333	13.8	24.5	3885.32	3890.69	3868.85	3911.19
55105	21.8	60820	14403.28	23.1714285714286	19.7	28.4	3901.9	3900.43142857143	3888.43	3910.2
55107	22.1	47275	13967.92	21.58	16.6	24.4	3743.88	3750.708	3719.61	3772.64
55109	15	83192	14170.24	18.78	15	23.5	3819.5	3802.872	3769.71	3829.4
55111	18.9	64671	14254.61	21.5625	13.8	28.4	3885.33	3879.78125	3854.23	3901.9
55113	21.3	49886	13769.17	20.68	17.6	23.5	3719.61	3730.594	3691.61	3769.71
55115	23.8	57250	14311.06	25.55	17.7	34.9	3782.51	3785.305	3727.41	3816.77
55117	24	66599	14966.32	23.45	8.5	31.3	3847.43	3828.75	3754.36	3868.55
55119	16.6	56726	14087.19	21.2666666666667	16.6	24.7	3747.7	3759.12666666667	3729.98	3788.53
55121	25.1	64510	14084.3	25.5	22.6	28.1	3824.26	3823.575	3794.24	3854
55123	17.5	58629	14165.74	21.3375	13.8	26.4	3868.85	3872.12	3848.32	3891.55
55125	13.8	49724	13741.83	14.9	13.8	15.8	3659.92	3664.23333333333	3640.46	3692.32
55127	26.3	69889	14479.76	20.7125	15.6	26.3	3888.43	3889.36625	3879.85	3901.9
55131	24.1	83226	14538.15	23.6571428571429	14.5	28.8	3868.55	3868.64285714286	3847.43	3882.06
55133	26.1	94831	14442.36	22.1	14.5	26.3	3882.06	3879.83125	3865.5	3894.35
55135	24.9	63490	14340.4	26.0285714285714	21.4	34.9	3816.77	3813.16571428571	3772.03	3846.6
55137	23.6	56675	14326.96	24.1428571428571	21.4	28.9	3845.54	3844.73	3812.83	3869.3
55139	28.9	67477	14501.63	27.9285714285714	23.6	34.9	3846.6	3840.66	3815.88	3867.84
55141	22.2	63461	14151.21	22.7	18.9	24.9	3814.17	3816.27	3772.03	3855.83
56001	24.6	67355	16215.53	21	15.8	24.6	4387.1	4429.9475	4387.1	4471.74
56003	28.6	59519	15851.64	30.925	21.9	44.1	4247.83	4191.03	4151.75	4247.83
56005	9.9	87858	15697.55	27	9.9	44.1	4238.35	4202.34	4166.33	4238.35
56007	21.2	70641	16552.82	22.6333333333333	18.4	27.4	4471.74	4469.97166666667	4387.1	4577.2
56013	22.2	64694	16585.71	28.0285714285714	18.4	51.5	4452.63	4390.78142857143	4198.21	4577.2
56021	22.4	75732	16216.38	19.875	15.8	24.6	4421.65	4440.585	4387.1	4514.29
56023	32.9	74528	17057.33	33.55	22	51.5	4429.7	4410.59666666667	4224.15	4577.2
56025	18.4	71406	16230.29	20.6	18.4	22.2	4390.9	4438.42333333333	4390.9	4471.74
56029	21.9	67122	15809.62	30.6428571428571	21.9	51.5	4198.21	4192.76857142857	4032.87	4452.63
56033	44.1	71020	15534.65	27.5333333333333	9.9	44.1	4166.33	4217.50333333333	4166.33	4247.83
56035	39	87182	16836.08	33.52	22	51.5	4420.64	4420.864	4224.15	4577.2
56037	22	80723	16743.42	33.7285714285714	21.2	74.3	4577.2	4484.96428571429	4420.64	4577.2
56039	51.5	93443	16531.32	32.5375	21.9	51.5	4224.15	4277.54875	4032.87	4452.63
56041	24.5	62720	17123.76	38.425	22	74.3	4532.15	4512.435	4429.7	4577.2
